Id	LibraryName	UserInputPattern	SystemMessage	PatternAtt	Type	Owner
4054	ConsumerQueryState	Which #RestaurantEntity $RefineLocation me are like $RestaurantName $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4055	ConsumerQueryState	Which #RestaurantEntity $RefineLocation me are like $RestaurantName that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4056	ConsumerQueryState	Which #RestaurantEntity $RefineLocation me are similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4057	ConsumerQueryState	Which #RestaurantEntity $RefineLocation me are similar to $RestaurantName $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4058	ConsumerQueryState	Which #RestaurantEntity $RefineLocation me are similar to $RestaurantName that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4059	ConsumerQueryState	Which places $RefineLocation me are like $RestaurantName $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4060	ConsumerQueryState	Which places $RefineLocation me are like $RestaurantName that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4061	ConsumerQueryState	Which places $RefineLocation me are similar to $RestaurantName $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4062	ConsumerQueryState	Which places $RefineLocation me are similar to $RestaurantName that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4063	ConsumerQueryState	Which restaurants $RefineLocation me are like $RestaurantName $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4064	ConsumerQueryState	Which restaurants $RefineLocation me are like $RestaurantName that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4065	ConsumerQueryState	Which restaurants $RefineLocation me are similar to $RestaurantName $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4066	ConsumerQueryState	Which restaurants $RefineLocation me are similar to $RestaurantName that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4067	ConsumerQueryState	#RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4068	ConsumerQueryState	#RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4069	ConsumerQueryState	Any #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4070	ConsumerQueryState	Can you find me #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4071	ConsumerQueryState	Can you find me a #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4072	ConsumerQueryState	Can you find me an #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4073	ConsumerQueryState	Can you find me the #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4074	ConsumerQueryState	Can you recommend #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4075	ConsumerQueryState	Can you recommend #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4076	ConsumerQueryState	Can you recommend a #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4077	ConsumerQueryState	Can you recommend a #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4078	ConsumerQueryState	Can you recommend an #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4079	ConsumerQueryState	Can you recommend an #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4080	ConsumerQueryState	Can you recommend the #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4081	ConsumerQueryState	Can you recommend the #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4082	ConsumerQueryState	Can you show me #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4083	ConsumerQueryState	Can you show me a #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4084	ConsumerQueryState	Can you show me an #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4085	ConsumerQueryState	Can you show me the #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4086	ConsumerQueryState	Can you suggest #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4087	ConsumerQueryState	Can you suggest #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4088	ConsumerQueryState	Can you suggest a #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4089	ConsumerQueryState	Can you suggest a #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4090	ConsumerQueryState	Can you suggest an #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4091	ConsumerQueryState	Can you suggest an #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4092	ConsumerQueryState	Can you suggest the #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4093	ConsumerQueryState	Can you suggest the #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4094	ConsumerQueryState	Can you tell me #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4095	ConsumerQueryState	Can you tell me a #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4096	ConsumerQueryState	Can you tell me an #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4097	ConsumerQueryState	Can you tell me the #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4098	ConsumerQueryState	Find #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4099	ConsumerQueryState	Find #RestaurantEntity similar to #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4100	ConsumerQueryState	Find a #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4101	ConsumerQueryState	Find an #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4102	ConsumerQueryState	Find me #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4103	ConsumerQueryState	Find me a #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4104	ConsumerQueryState	Find me a #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4105	ConsumerQueryState	Find me an #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4106	ConsumerQueryState	Find me the #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4107	ConsumerQueryState	Find restaurant similar to #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4108	ConsumerQueryState	Find the #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4109	ConsumerQueryState	I like #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4110	ConsumerQueryState	I like #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4111	ConsumerQueryState	I like #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4112	ConsumerQueryState	I like a #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4113	ConsumerQueryState	I like a #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4114	ConsumerQueryState	I like a #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4115	ConsumerQueryState	I like an #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4116	ConsumerQueryState	I like an #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4117	ConsumerQueryState	I like an #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4118	ConsumerQueryState	I like the #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4119	ConsumerQueryState	I like the #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4120	ConsumerQueryState	I like the #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4121	ConsumerQueryState	I need #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4122	ConsumerQueryState	I need #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4123	ConsumerQueryState	I need #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4124	ConsumerQueryState	I need a #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4125	ConsumerQueryState	I need a #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4126	ConsumerQueryState	I need a #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4127	ConsumerQueryState	I need an #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4128	ConsumerQueryState	I need an #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4129	ConsumerQueryState	I need an #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4130	ConsumerQueryState	I need the #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4131	ConsumerQueryState	I need the #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4132	ConsumerQueryState	I need the #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4133	ConsumerQueryState	I want #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4134	ConsumerQueryState	I want #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4135	ConsumerQueryState	I want #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4136	ConsumerQueryState	I want a #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4137	ConsumerQueryState	I want a #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4138	ConsumerQueryState	I want a #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4139	ConsumerQueryState	I want an #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4140	ConsumerQueryState	I want an #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4141	ConsumerQueryState	I want an #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4142	ConsumerQueryState	I want the #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4143	ConsumerQueryState	I want the #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4144	ConsumerQueryState	I want the #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4145	ConsumerQueryState	I would like #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4146	ConsumerQueryState	I would like #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4147	ConsumerQueryState	I would like #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4148	ConsumerQueryState	I would like a #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4149	ConsumerQueryState	I would like a #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4150	ConsumerQueryState	I would like a #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4151	ConsumerQueryState	I would like an #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4152	ConsumerQueryState	I would like an #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4153	ConsumerQueryState	I would like an #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4154	ConsumerQueryState	I would like the #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4155	ConsumerQueryState	I would like the #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4156	ConsumerQueryState	I would like the #RestaurantEntity similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4157	ConsumerQueryState	I'd like #RestaurantEntity just like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
4158	ConsumerQueryState	I'd like #RestaurantEntity like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.SimilarRestaurant	User
